Date,age group,one dose cumulative
2021-08-15,18-29yrs,136954
2021-08-15,30-39yrs,119367
2021-08-15,40-49yrs,117348
2021-08-15,50-59yrs,126846
2021-08-15,60-69yrs,110863
2021-08-15,70-79yrs,74079
2021-08-15,80+,43651
2021-08-16,12-17yrs,53742
2021-08-16,18-29yrs,137086
2021-08-16,30-39yrs,119443
2021-08-16,40-49yrs,117393
2021-08-16,50-59yrs,126883
2021-08-16,60-69yrs,110885
2021-08-16,70-79yrs,74087
2021-08-16,80+,43655
2021-08-17,12-17yrs,53893
2021-08-17,18-29yrs,137371
2021-08-17,30-39yrs,119588
2021-08-17,40-49yrs,117463
2021-08-17,50-59yrs,126951
2021-08-17,60-69yrs,110918
2021-08-17,70-79yrs,74100
2021-08-17,80+,43656
2021-08-18,12-17yrs,54009
2021-08-18,18-29yrs,137608
2021-08-18,30-39yrs,119738
2021-08-18,40-49yrs,117575
2021-08-18,50-59yrs,127047
2021-08-18,60-69yrs,110965
2021-08-18,70-79yrs,74112
2021-08-18,80+,43682
2021-08-19,12-17yrs,54756
2021-08-19,18-29yrs,137830
2021-08-19,30-39yrs,119890
2021-08-19,40-49yrs,117678
2021-08-19,50-59yrs,127118
2021-08-19,60-69yrs,111004
2021-08-19,70-79yrs,74127
2021-08-19,80+,43691
2021-08-20,12-17yrs,55228
2021-08-20,18-29yrs,138108
2021-08-20,30-39yrs,120063
2021-08-20,40-49yrs,117802
2021-08-20,50-59yrs,127220
2021-08-20,60-69yrs,111046
2021-08-20,70-79yrs,74147
2021-08-20,80+,43701
2021-08-21,12-17yrs,55605
2021-08-21,18-29yrs,138380
2021-08-21,30-39yrs,120250
2021-08-21,40-49yrs,117929
2021-08-21,50-59yrs,127315
2021-08-21,60-69yrs,111095
2021-08-21,70-79yrs,74160
2021-08-21,80+,43705
2021-08-22,12-17yrs,55872
2021-08-22,18-29yrs,138572
2021-08-22,30-39yrs,120373
2021-08-22,40-49yrs,117997
2021-08-22,50-59yrs,127375
2021-08-22,60-69yrs,111115
2021-08-22,70-79yrs,74169
2021-08-22,80+,43706
2021-08-23,12-17yrs,56095
2021-08-23,18-29yrs,138699
2021-08-23,30-39yrs,120461
2021-08-23,40-49yrs,118044
2021-08-23,50-59yrs,127418
2021-08-23,60-69yrs,111133
2021-08-23,70-79yrs,74175
2021-08-23,80+,43708
2021-08-24,12-17yrs,56444
2021-08-24,18-29yrs,138955
2021-08-24,30-39yrs,120626
2021-08-24,40-49yrs,118179
2021-08-24,50-59yrs,127494
2021-08-24,60-69yrs,111190
2021-08-24,70-79yrs,74192
2021-08-24,80+,43717
2021-08-25,12-17yrs,56701
2021-08-25,18-29yrs,139142
2021-08-25,30-39yrs,120728
2021-08-25,40-49yrs,118234
2021-08-25,50-59yrs,127519
2021-08-25,60-69yrs,111189
2021-08-25,70-79yrs,74181
2021-08-25,80+,43731
2021-08-26,12-17yrs,56971
2021-08-26,18-29yrs,139419
2021-08-26,30-39yrs,120934
2021-08-26,40-49yrs,118377
2021-08-26,50-59yrs,127665
2021-08-26,60-69yrs,111301
2021-08-26,70-79yrs,74241
2021-08-26,80+,43768
2021-08-27,12-17yrs,57198
2021-08-27,18-29yrs,139640
2021-08-27,30-39yrs,121064
2021-08-27,40-49yrs,118473
2021-08-27,50-59yrs,127704
2021-08-27,60-69yrs,111301
2021-08-27,70-79yrs,74210
2021-08-27,80+,43790
2021-08-28,12-17yrs,57399
2021-08-28,18-29yrs,139876
2021-08-28,30-39yrs,121109
2021-08-28,40-49yrs,118506
2021-08-28,50-59yrs,127752
2021-08-28,60-69yrs,111270
2021-08-28,70-79yrs,74186
2021-08-28,80+,43788
2021-08-29,12-17yrs,57534
2021-08-29,18-29yrs,139804
2021-08-29,30-39yrs,121106
2021-08-29,40-49yrs,118536
2021-08-29,50-59yrs,127710
2021-08-29,60-69yrs,111219
2021-08-29,70-79yrs,74146
2021-08-29,80+,43772
2021-08-30,12-17yrs,57685
2021-08-30,18-29yrs,139763
2021-08-30,30-39yrs,121113
2021-08-30,40-49yrs,118544
2021-08-30,50-59yrs,127697
2021-08-30,60-69yrs,111182
2021-08-30,70-79yrs,74117
2021-08-30,80+,43762
2021-08-31,12-17yrs,57930
2021-08-31,18-29yrs,140076
2021-08-31,30-39yrs,121283
2021-08-31,40-49yrs,118669
2021-08-31,50-59yrs,127773
2021-08-31,60-69yrs,111228
2021-08-31,70-79yrs,74137
2021-08-31,80+,43768
2021-09-01,12-17yrs,58134
2021-09-01,18-29yrs,140399
2021-09-01,30-39yrs,121417
2021-09-01,40-49yrs,118787
2021-09-01,50-59yrs,127841
2021-09-01,60-69yrs,111265
2021-09-01,70-79yrs,74153
2021-09-01,80+,43780
2021-09-02,12-17yrs,58348
2021-09-02,18-29yrs,140864
2021-09-02,30-39yrs,121656
2021-09-02,40-49yrs,118959
2021-09-02,50-59yrs,127953
2021-09-02,60-69yrs,111316
2021-09-02,70-79yrs,74179
2021-09-02,80+,43791
2021-09-03,12-17yrs,58591
2021-09-03,18-29yrs,141438
2021-09-03,30-39yrs,121988
2021-09-03,40-49yrs,119159
2021-09-03,50-59yrs,128081
2021-09-03,60-69yrs,111374
2021-09-03,70-79yrs,74210
2021-09-03,80+,43805
2021-09-04,12-17yrs,58868
2021-09-04,18-29yrs,141996
2021-09-04,30-39yrs,122369
2021-09-04,40-49yrs,119357
2021-09-04,50-59yrs,128231
2021-09-04,60-69yrs,111445
2021-09-04,70-79yrs,74248
2021-09-04,80+,43813
2021-09-05,12-17yrs,59065
2021-09-05,18-29yrs,142411
2021-09-05,30-39yrs,122600
2021-09-05,40-49yrs,119537
2021-09-05,50-59yrs,128343
2021-09-05,60-69yrs,111485
2021-09-05,70-79yrs,74259
2021-09-05,80+,43823
2021-09-06,12-17yrs,59171
2021-09-06,18-29yrs,142726
2021-09-06,30-39yrs,122740
2021-09-06,40-49yrs,119620
2021-09-06,50-59yrs,128399
2021-09-06,60-69yrs,111531
2021-09-06,70-79yrs,74272
2021-09-06,80+,43831
2021-09-07,12-17yrs,59293
2021-09-07,18-29yrs,143100
2021-09-07,30-39yrs,122903
2021-09-07,40-49yrs,119711
2021-09-07,50-59yrs,128449
2021-09-07,60-69yrs,111568
2021-09-07,70-79yrs,74288
2021-09-07,80+,43834
2021-09-08,12-17yrs,59418
2021-09-08,18-29yrs,143609
2021-09-08,30-39yrs,123132
2021-09-08,40-49yrs,119866
2021-09-08,50-59yrs,128563
2021-09-08,60-69yrs,111624
2021-09-08,70-79yrs,74308
2021-09-08,80+,43853
2021-09-09,12-17yrs,59557
2021-09-09,18-29yrs,144055
2021-09-09,30-39yrs,123399
2021-09-09,40-49yrs,120030
2021-09-09,50-59yrs,128657
2021-09-09,60-69yrs,111690
2021-09-09,70-79yrs,74332
2021-09-09,80+,43868
2021-09-10,12-17yrs,59650
2021-09-10,18-29yrs,144438
2021-09-10,30-39yrs,123629
2021-09-10,40-49yrs,120172
2021-09-10,50-59yrs,128765
2021-09-10,60-69yrs,111741
2021-09-10,70-79yrs,74365
2021-09-10,80+,43881
2021-09-11,12-17yrs,59771
2021-09-11,18-29yrs,144796
2021-09-11,30-39yrs,123878
2021-09-11,40-49yrs,120346
2021-09-11,50-59yrs,128885
2021-09-11,60-69yrs,111786
2021-09-11,70-79yrs,74393
2021-09-11,80+,43888
2021-09-12,12-17yrs,59887
2021-09-12,18-29yrs,145039
2021-09-12,30-39yrs,124031
